Supplier_ID,Order_Date,Delivery_Date,Lead_Time,Order_Quantity,Received_Quantity,Order_Status,Payment_Status,Order_Completion_Date,Ingredient_Name
102,8/10/2023,9/6/2023,27,82,82,Delivered,Paid,9/6/2023,Palm Oil
103,7/26/2023,7/29/2023,3,45,45,Delivered,Paid,7/29/2023,Proteins
106,6/18/2023,7/14/2023,26,75,75,Delivered,Paid,7/14/2023,Fruits
101,10/16/2023,10/20/2023,4,66,66,Delivered,Paid,10/20/2023,Palm Oil
101,10/12/2023,11/6/2023,25,30,30,Delivered,Paid,11/6/2023,Proteins
105,1/31/2023,2/28/2023,28,29,29,Delivered,Paid,2/28/2023,Dairy
106,11/5/2023,11/6/2023,1,65,65,Delivered,Paid,11/6/2023,Dairy
101,11/20/2023,11/23/2023,3,80,80,Delivered,Paid,11/23/2023,Palm Oil
101,9/11/2023,9/26/2023,15,46,46,Delivered,Paid,9/26/2023,Vegetables
109,12/4/2023,12/28/2023,24,55,55,Delivered,Paid,12/28/2023,Fruits
105,3/15/2023,4/1/2023,17,99,99,Delivered,Paid,4/1/2023,Palm Oil
110,2/1/2023,2/21/2023,20,43,43,Delivered,Paid,2/21/2023,Palm Oil
106,6/15/2023,7/7/2023,22,93,93,Delivered,Paid,7/7/2023,Proteins
104,10/10/2023,10/14/2023,4,47,47,Delivered,Paid,10/14/2023,Tomatoes
101,1/13/2023,1/31/2023,18,71,71,Delivered,Paid,1/31/2023,Palm Oil
107,7/15/2023,7/20/2023,5,20,20,Delivered,Paid,7/20/2023,Vegetables
103,8/25/2023,9/8/2023,14,37,37,Delivered,Paid,9/8/2023,Dairy
105,2/4/2023,2/26/2023,22,55,55,Delivered,Paid,2/26/2023,Tomatoes
108,2/6/2023,2/20/2023,14,60,60,Delivered,Paid,2/20/2023,Dairy
104,10/9/2023,11/2/2023,24,43,43,Delivered,Paid,11/2/2023,Fruits
102,8/27/2023,9/16/2023,20,66,66,Delivered,Paid,9/16/2023,Vegetables
103,5/16/2023,5/24/2023,8,80,80,Delivered,Paid,5/24/2023,Dairy
107,12/26/2023,1/25/2024,30,49,49,Delivered,Paid,1/25/2024,Palm Oil
106,2/16/2023,3/17/2023,29,75,75,Delivered,Paid,3/17/2023,Dairy
109,8/2/2023,8/7/2023,5,87,87,Delivered,Paid,8/7/2023,Proteins
108,4/5/2023,4/15/2023,10,23,23,Delivered,Paid,4/15/2023,Tomatoes
107,5/10/2023,5/31/2023,21,4,4,Delivered,Paid,5/31/2023,Palm Oil
106,11/10/2023,12/4/2023,24,62,0,Cancelled,Cancelled,Cancelled ,Proteins
106,11/11/2023,12/8/2023,27,31,31,Delivered,Paid,12/8/2023,Dairy
103,2/25/2023,2/28/2023,3,57,57,Delivered,Paid,2/28/2023,Proteins
102,5/17/2023,5/29/2023,12,75,75,Delivered,Paid,5/29/2023,Proteins
110,5/6/2023,5/13/2023,7,33,33,Delivered,Paid,5/13/2023,Dairy
107,2/16/2023,3/17/2023,29,73,73,Delivered,Paid,3/17/2023,Proteins
102,10/24/2023,11/6/2023,13,74,74,Delivered,Paid,11/6/2023,Dairy
109,12/11/2023,12/30/2023,19,66,66,Delivered,Paid,12/30/2023,Vegetables
109,3/13/2023,4/5/2023,23,34,0,Cancelled,Cancelled,Cancelled ,Palm Oil
109,5/14/2023,5/29/2023,15,52,52,Delivered,Paid,5/29/2023,Dairy
103,2/1/2023,2/7/2023,6,95,95,Delivered,Paid,2/7/2023,Tomatoes
103,8/20/2023,9/9/2023,20,84,84,Delivered,Paid,9/9/2023,Dairy
107,3/11/2023,3/26/2023,15,25,25,Delivered,Paid,3/26/2023,Palm Oil
107,8/15/2023,8/21/2023,6,98,98,Delivered,Paid,8/21/2023,Proteins
105,7/27/2023,8/25/2023,29,49,49,Delivered,Paid,8/25/2023,Dairy
107,5/11/2023,5/19/2023,8,41,41,Delivered,Paid,5/19/2023,Dairy
106,4/30/2023,5/15/2023,15,19,19,Delivered,Paid,5/15/2023,Proteins
108,1/26/2023,2/6/2023,11,22,22,Delivered,Paid,2/6/2023,Proteins
103,2/8/2023,2/21/2023,13,83,83,Delivered,Paid,2/21/2023,Palm Oil
104,9/16/2023,10/13/2023,27,22,22,Delivered,Paid,10/13/2023,Proteins
105,3/28/2023,4/10/2023,13,34,34,Delivered,Paid,4/10/2023,Tomatoes
106,6/4/2023,6/27/2023,23,40,40,Delivered,Paid,6/27/2023,Dairy
106,12/17/2023,1/5/2024,19,28,28,Delivered,Paid,1/5/2024,Dairy
107,8/14/2023,8/20/2023,6,30,30,Delivered,Paid,8/20/2023,Dairy
106,7/21/2023,7/26/2023,5,52,52,Delivered,Paid,7/26/2023,Dairy
102,1/3/2023,1/10/2023,7,13,13,Delivered,Paid,1/10/2023,Palm Oil
101,10/21/2023,11/19/2023,29,23,23,Delivered,Paid,11/19/2023,Palm Oil
102,10/7/2023,10/26/2023,19,13,13,Delivered,Paid,10/26/2023,Palm Oil
110,12/17/2023,1/11/2024,25,58,58,Delivered,Paid,1/11/2024,Palm Oil
107,10/8/2023,10/10/2023,2,75,75,Delivered,Paid,10/10/2023,Palm Oil
101,12/7/2023,12/18/2023,11,24,24,Delivered,Paid,12/18/2023,Proteins
104,12/13/2023,12/19/2023,6,82,82,Delivered,Paid,12/19/2023,Palm Oil
104,8/22/2023,9/16/2023,25,81,81,Delivered,Paid,9/16/2023,Tomatoes
108,9/2/2023,9/24/2023,22,29,29,Delivered,Paid,9/24/2023,Proteins
102,11/29/2023,12/15/2023,16,20,20,Delivered,Paid,12/15/2023,Fruits
105,3/8/2023,3/20/2023,12,1,1,Delivered,Paid,3/20/2023,Dairy
102,6/29/2023,7/13/2023,14,95,95,Delivered,Paid,7/13/2023,Palm Oil
107,4/16/2023,5/6/2023,20,15,15,Delivered,Paid,5/6/2023,Dairy
101,7/23/2023,7/30/2023,7,40,40,Delivered,Paid,7/30/2023,Fruits
104,9/16/2023,10/15/2023,29,25,25,Delivered,Paid,10/15/2023,Vegetables
107,12/4/2023,12/17/2023,13,99,99,Delivered,Paid,12/17/2023,Fruits
101,6/5/2023,7/2/2023,27,38,38,Delivered,Paid,7/2/2023,Dairy
104,11/2/2023,11/25/2023,23,90,90,Delivered,Paid,11/25/2023,Dairy
109,7/11/2023,7/18/2023,7,40,40,Delivered,Paid,7/18/2023,Proteins
104,11/16/2023,11/28/2023,12,69,69,Delivered,Paid,11/28/2023,Dairy
108,7/7/2023,7/9/2023,2,81,81,Delivered,Paid,7/9/2023,Fruits
106,3/13/2023,3/23/2023,10,84,84,Delivered,Paid,3/23/2023,Proteins
102,7/4/2023,7/17/2023,13,41,41,Delivered,Paid,7/17/2023,Palm Oil
103,11/14/2023,11/24/2023,10,30,30,Delivered,Paid,11/24/2023,Proteins
110,3/9/2023,3/18/2023,9,75,75,Delivered,Paid,3/18/2023,Proteins
103,12/7/2023,12/21/2023,14,41,41,Delivered,Paid,12/21/2023,Dairy
107,7/16/2023,8/3/2023,18,75,75,Delivered,Paid,8/3/2023,Dairy
104,2/21/2023,3/11/2023,18,87,87,Delivered,Paid,3/11/2023,Palm Oil
107,5/23/2023,5/26/2023,3,80,80,Delivered,Paid,5/26/2023,Dairy
104,3/9/2023,3/31/2023,22,89,89,Delivered,Paid,3/31/2023,Dairy
109,10/19/2023,11/14/2023,26,99,99,Delivered,Paid,11/14/2023,Palm Oil
110,5/2/2023,5/31/2023,29,62,62,Delivered,Paid,5/31/2023,Proteins
106,7/3/2023,7/12/2023,9,3,3,Delivered,Paid,7/12/2023,Dairy
110,6/20/2023,6/30/2023,10,93,93,Delivered,Paid,6/30/2023,Palm Oil
110,5/20/2023,6/11/2023,22,66,66,Delivered,Paid,6/11/2023,Dairy
101,2/24/2023,3/5/2023,9,14,14,Delivered,Paid,3/5/2023,Dairy
101,10/15/2023,10/25/2023,10,88,88,Delivered,Paid,10/25/2023,Tomatoes
110,1/16/2023,1/29/2023,13,98,98,Delivered,Paid,1/29/2023,Palm Oil
110,10/14/2023,10/31/2023,17,59,59,Delivered,Paid,10/31/2023,Dairy
109,8/11/2023,9/1/2023,21,19,19,Delivered,Paid,9/1/2023,Proteins
101,8/9/2023,8/26/2023,17,62,62,Delivered,Paid,8/26/2023,Vegetables
107,11/2/2023,11/25/2023,23,14,14,Delivered,Paid,11/25/2023,Tomatoes
103,6/30/2023,7/5/2023,5,42,42,Delivered,Paid,7/5/2023,Proteins
109,4/18/2023,4/25/2023,7,31,31,Delivered,Paid,4/25/2023,Dairy
108,4/3/2023,4/19/2023,16,59,59,Delivered,Paid,4/19/2023,Dairy
105,6/4/2023,6/16/2023,12,30,0,Cancelled,Cancelled,Cancelled ,Proteins
106,7/4/2023,7/6/2023,2,98,98,Delivered,Paid,7/6/2023,Palm Oil
107,11/7/2023,11/25/2023,18,38,38,Delivered,Paid,11/25/2023,Dairy
110,8/26/2023,9/8/2023,13,98,98,Delivered,Paid,9/8/2023,Proteins
101,12/10/2023,1/9/2024,30,93,93,Delivered,Paid,1/9/2024,Fruits
103,7/23/2023,7/30/2023,7,90,90,Delivered,Paid,7/30/2023,Vegetables
101,4/6/2023,4/20/2023,14,85,85,Delivered,Paid,4/20/2023,Dairy
102,2/9/2023,3/9/2023,28,86,86,Delivered,Paid,3/9/2023,Dairy
110,1/9/2023,2/6/2023,28,3,3,Delivered,Paid,2/6/2023,Fruits
106,3/7/2023,4/2/2023,26,59,59,Delivered,Paid,4/2/2023,Vegetables
108,2/25/2023,3/11/2023,14,84,84,Delivered,Paid,3/11/2023,Tomatoes
110,8/25/2023,8/27/2023,2,64,64,Delivered,Paid,8/27/2023,Dairy
103,11/6/2023,11/25/2023,19,29,29,Delivered,Paid,11/25/2023,Vegetables
105,10/14/2023,10/19/2023,5,51,51,Delivered,Paid,10/19/2023,Dairy
107,12/8/2023,12/14/2023,6,49,49,Delivered,Paid,12/14/2023,Proteins
103,4/15/2023,5/10/2023,25,45,45,Delivered,Paid,5/10/2023,Dairy
106,10/7/2023,10/28/2023,21,49,49,Delivered,Paid,10/28/2023,Proteins
108,5/17/2023,6/4/2023,18,27,27,Delivered,Paid,6/4/2023,Tomatoes
101,7/8/2023,8/4/2023,27,89,89,Delivered,Paid,8/4/2023,Proteins
110,5/27/2023,6/5/2023,9,55,55,Delivered,Paid,6/5/2023,Tomatoes
106,1/20/2023,2/2/2023,13,16,16,Delivered,Paid,2/2/2023,Palm Oil
110,3/3/2023,3/7/2023,4,65,65,Delivered,Paid,3/7/2023,Palm Oil
107,3/3/2023,3/30/2023,27,61,0,Cancelled,Cancelled,Cancelled ,Palm Oil
109,7/27/2023,8/25/2023,29,84,84,Delivered,Paid,8/25/2023,Vegetables
105,11/29/2023,12/24/2023,25,80,80,Delivered,Paid,12/24/2023,Dairy
108,6/10/2023,6/18/2023,8,32,32,Delivered,Paid,6/18/2023,Palm Oil
107,7/13/2023,7/31/2023,18,14,14,Delivered,Paid,7/31/2023,Palm Oil
106,7/11/2023,7/20/2023,9,23,23,Delivered,Paid,7/20/2023,Fruits
108,3/1/2023,3/13/2023,12,87,87,Delivered,Paid,3/13/2023,Proteins
105,3/5/2023,3/10/2023,5,63,63,Delivered,Paid,3/10/2023,Dairy
108,7/11/2023,7/24/2023,13,24,24,Delivered,Paid,7/24/2023,Dairy
104,12/18/2023,1/14/2024,27,46,0,Cancelled,Cancelled,Cancelled ,Proteins
103,8/10/2023,9/4/2023,25,17,17,Delivered,Paid,9/4/2023,Tomatoes
107,2/8/2023,2/26/2023,18,83,83,Delivered,Paid,2/26/2023,Palm Oil
106,3/4/2023,4/3/2023,30,73,73,Delivered,Paid,4/3/2023,Proteins
103,9/6/2023,9/12/2023,6,37,0,Cancelled,Cancelled,Cancelled ,Vegetables
107,9/17/2023,10/16/2023,29,54,54,Delivered,Paid,10/16/2023,Palm Oil
106,6/3/2023,6/4/2023,1,61,61,Delivered,Paid,6/4/2023,Palm Oil
105,10/25/2023,11/1/2023,7,74,74,Delivered,Paid,11/1/2023,Fruits
104,10/31/2023,11/25/2023,25,88,88,Delivered,Paid,11/25/2023,Tomatoes
106,9/25/2023,10/14/2023,19,32,32,Delivered,Paid,10/14/2023,Vegetables
109,7/28/2023,8/4/2023,7,31,31,Delivered,Paid,8/4/2023,Dairy
110,11/21/2023,12/19/2023,28,35,35,Delivered,Paid,12/19/2023,Proteins
110,8/26/2023,9/1/2023,6,92,92,Delivered,Paid,9/1/2023,Tomatoes
108,8/2/2023,8/5/2023,3,83,83,Delivered,Paid,8/5/2023,Vegetables
106,11/1/2023,11/16/2023,15,31,31,Delivered,Paid,11/16/2023,Proteins
107,11/3/2023,11/6/2023,3,73,73,Delivered,Paid,11/6/2023,Proteins
109,10/3/2023,10/4/2023,1,6,6,Delivered,Paid,10/4/2023,Palm Oil
104,5/6/2023,5/21/2023,15,54,54,Delivered,Paid,5/21/2023,Palm Oil
105,1/9/2023,1/10/2023,1,65,65,Delivered,Paid,1/10/2023,Dairy
106,9/1/2023,9/20/2023,19,11,11,Delivered,Paid,9/20/2023,Dairy
109,11/28/2023,11/29/2023,1,93,93,Delivered,Paid,11/29/2023,Fruits
108,10/20/2023,11/5/2023,16,58,58,Delivered,Paid,11/5/2023,Palm Oil
104,12/16/2023,12/29/2023,13,40,40,Delivered,Paid,12/29/2023,Palm Oil
110,12/10/2023,12/19/2023,9,73,73,Delivered,Paid,12/19/2023,Vegetables
102,3/19/2023,4/17/2023,29,90,90,Delivered,Paid,4/17/2023,Proteins
109,11/29/2023,12/9/2023,10,40,40,Delivered,Paid,12/9/2023,Proteins
105,7/5/2023,7/24/2023,19,29,29,Delivered,Paid,7/24/2023,Dairy
110,3/12/2023,3/16/2023,4,37,37,Delivered,Paid,3/16/2023,Fruits
102,7/1/2023,7/25/2023,24,17,17,Delivered,Paid,7/25/2023,Dairy
110,8/19/2023,9/2/2023,14,68,68,Delivered,Paid,9/2/2023,Fruits
109,4/6/2023,4/10/2023,4,91,91,Delivered,Paid,4/10/2023,Vegetables
108,4/21/2023,5/20/2023,29,38,38,Delivered,Paid,5/20/2023,Tomatoes
101,11/24/2023,11/25/2023,1,81,81,Delivered,Paid,11/25/2023,Proteins
101,9/5/2023,9/29/2023,24,13,13,Delivered,Paid,9/29/2023,Palm Oil
108,6/1/2023,6/15/2023,14,27,27,Delivered,Paid,6/15/2023,Proteins
105,8/24/2023,9/18/2023,25,90,90,Delivered,Paid,9/18/2023,Proteins
107,11/10/2023,12/4/2023,24,85,85,Delivered,Paid,12/4/2023,Proteins
109,3/4/2023,3/19/2023,15,28,28,Delivered,Paid,3/19/2023,Palm Oil
107,8/21/2023,9/6/2023,16,95,95,Delivered,Paid,9/6/2023,Fruits
105,2/6/2023,2/7/2023,1,3,3,Delivered,Paid,2/7/2023,Proteins
103,8/11/2023,8/30/2023,19,8,8,Delivered,Paid,8/30/2023,Palm Oil
109,12/15/2023,1/6/2024,22,61,61,Delivered,Paid,1/6/2024,Palm Oil
107,1/7/2023,1/27/2023,20,16,16,Delivered,Paid,1/27/2023,Proteins
107,3/18/2023,3/29/2023,11,63,63,Delivered,Paid,3/29/2023,Palm Oil
107,5/1/2023,5/5/2023,4,4,4,Delivered,Paid,5/5/2023,Vegetables
102,6/9/2023,7/3/2023,24,59,59,Delivered,Paid,7/3/2023,Palm Oil
105,7/6/2023,7/30/2023,24,60,60,Delivered,Paid,7/30/2023,Palm Oil
107,12/26/2023,1/6/2024,11,43,43,Delivered,Paid,1/6/2024,Fruits
105,4/17/2023,4/28/2023,11,31,31,Delivered,Paid,4/28/2023,Proteins
106,3/19/2023,4/5/2023,17,67,67,Delivered,Paid,4/5/2023,Dairy
103,6/23/2023,7/11/2023,18,66,0,Cancelled,Cancelled,Cancelled ,Vegetables
110,10/9/2023,11/1/2023,23,21,21,Delivered,Paid,11/1/2023,Proteins
103,3/15/2023,3/30/2023,15,92,92,Delivered,Paid,3/30/2023,Palm Oil
103,7/17/2023,7/18/2023,1,53,53,Delivered,Paid,7/18/2023,Fruits
107,1/5/2023,1/17/2023,12,93,93,Delivered,Paid,1/17/2023,Dairy
105,2/2/2023,2/9/2023,7,2,2,Delivered,Paid,2/9/2023,Palm Oil
110,4/4/2023,4/25/2023,21,59,0,Cancelled,Cancelled,Cancelled ,Proteins
109,5/26/2023,5/27/2023,1,52,52,Delivered,Paid,5/27/2023,Proteins
109,3/13/2023,4/10/2023,28,99,99,Delivered,Paid,4/10/2023,Fruits
101,8/20/2023,9/19/2023,30,82,82,Delivered,Paid,9/19/2023,Vegetables
108,8/3/2023,8/5/2023,2,7,7,Delivered,Paid,8/5/2023,Palm Oil
108,7/25/2023,7/30/2023,5,80,80,Delivered,Paid,7/30/2023,Proteins
109,7/5/2023,7/29/2023,24,68,68,Delivered,Paid,7/29/2023,Fruits
106,10/12/2023,11/11/2023,30,62,62,Delivered,Paid,11/11/2023,Dairy
104,12/30/2023,1/19/2024,20,96,96,Delivered,Paid,1/19/2024,Vegetables
106,7/19/2023,8/7/2023,19,36,36,Delivered,Paid,8/7/2023,Fruits
109,1/29/2023,1/31/2023,2,62,62,Delivered,Paid,1/31/2023,Dairy
107,1/19/2023,2/5/2023,17,76,76,Delivered,Paid,2/5/2023,Dairy
107,10/10/2023,10/16/2023,6,94,94,Delivered,Paid,10/16/2023,Fruits
103,4/2/2023,4/28/2023,26,89,89,Delivered,Paid,4/28/2023,Vegetables
108,10/6/2023,10/22/2023,16,18,18,Delivered,Paid,10/22/2023,Palm Oil
110,4/22/2023,5/22/2023,30,45,45,Delivered,Paid,5/22/2023,Palm Oil
104,7/7/2023,7/23/2023,16,16,16,Delivered,Paid,7/23/2023,Proteins
107,6/11/2023,6/26/2023,15,98,98,Delivered,Paid,6/26/2023,Proteins
101,3/14/2023,4/9/2023,26,31,31,Delivered,Paid,4/9/2023,Dairy
105,1/19/2023,1/20/2023,1,8,8,Delivered,Paid,1/20/2023,Dairy
101,10/30/2023,11/29/2023,30,16,16,Delivered,Paid,11/29/2023,Tomatoes
110,6/6/2023,6/24/2023,18,16,16,Delivered,Paid,6/24/2023,Palm Oil
107,4/17/2023,4/27/2023,10,85,85,Delivered,Paid,4/27/2023,Dairy
107,7/28/2023,8/18/2023,21,83,83,Delivered,Paid,8/18/2023,Tomatoes
107,4/25/2023,4/28/2023,3,16,16,Delivered,Paid,4/28/2023,Proteins
109,2/22/2023,3/1/2023,7,21,21,Delivered,Paid,3/1/2023,Proteins
106,7/5/2023,7/6/2023,1,54,54,Delivered,Paid,7/6/2023,Tomatoes
106,11/26/2023,12/24/2023,28,89,89,Delivered,Paid,12/24/2023,Tomatoes
106,5/26/2023,6/14/2023,19,71,71,Delivered,Paid,6/14/2023,Dairy
104,1/18/2023,2/7/2023,20,24,24,Delivered,Paid,2/7/2023,Fruits
101,10/7/2023,11/2/2023,26,5,5,Delivered,Paid,11/2/2023,Proteins
108,8/3/2023,8/16/2023,13,45,45,Delivered,Paid,8/16/2023,Proteins
102,3/24/2023,3/27/2023,3,97,97,Delivered,Paid,3/27/2023,Fruits
102,6/28/2023,7/6/2023,8,78,78,Delivered,Paid,7/6/2023,Fruits
107,7/2/2023,7/19/2023,17,81,81,Delivered,Paid,7/19/2023,Palm Oil
110,4/8/2023,4/21/2023,13,91,91,Delivered,Paid,4/21/2023,Palm Oil
107,11/21/2023,11/23/2023,2,91,91,Delivered,Paid,11/23/2023,Proteins
104,11/10/2023,11/23/2023,13,17,17,Delivered,Paid,11/23/2023,Tomatoes
109,9/16/2023,10/4/2023,18,17,17,Delivered,Paid,10/4/2023,Proteins
105,9/27/2023,10/14/2023,17,3,3,Delivered,Paid,10/14/2023,Vegetables
105,10/30/2023,11/12/2023,13,71,71,Delivered,Paid,11/12/2023,Proteins
101,12/26/2023,12/31/2023,5,20,20,Delivered,Paid,12/31/2023,Dairy
105,12/20/2023,1/2/2024,13,34,34,Delivered,Paid,1/2/2024,Palm Oil
101,4/18/2023,5/8/2023,20,23,23,Delivered,Paid,5/8/2023,Proteins
107,6/6/2023,6/18/2023,12,11,11,Delivered,Paid,6/18/2023,Proteins
102,10/13/2023,10/21/2023,8,1,1,Delivered,Paid,10/21/2023,Dairy
103,12/4/2023,12/15/2023,11,24,0,Cancelled,Cancelled,Cancelled ,Dairy
109,11/24/2023,12/15/2023,21,75,75,Delivered,Paid,12/15/2023,Tomatoes
102,5/23/2023,6/7/2023,15,19,19,Delivered,Paid,6/7/2023,Palm Oil
108,1/1/2023,1/28/2023,27,96,96,Delivered,Paid,1/28/2023,Palm Oil
